ProductName,Price,Rating,ReviewCount,Url,Platform
Dell Latitude 7420 Laptop 14” 4-Core i7 11th 4.7GHz 16GB 512GB SSD Windows 11,$349.99,https://www.ebay.com/itm/267055140518?_skw=dell+laptop&hash=item3e2dba0ea6:g:trQAAOSw8FBnbno~&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkePInMm3972sZBx2hJ7E9Ucle9xEy2wzYQX81Q9XAeTBoDVFaZ6ldu%2BrlO%2FKDW5lhz14LKjCT3%2FlxvNOWML8%2FzoJSaVfhnNpvRHlDm%2FZHpLnnJ4T2anJVZ%2F1MwHrCjIv2IHz0V2%2FEu4G2WrOWXA3WR77gDFnEtZjVu528QuU3I6IZBnSfPMEqmD0OzKoCYVSdMOldr%2BZf3gjgoEpyzIluv6mgoHtLschsWat9r%2F%2Bq5Bc22kQCLA7xDbwU5OTD%2F%2BRYbYWhU0WczqGVLyNzOGzvvoaVn91zZmR9WWEKmhfkB7Q%3D%3D%7Ctkp%3ABFBMuLiji5pl,Ebay
"Dell Latitude Touchscreen 14"" FHD Core i7 Laptop Windows 11 16GB RAM 256GB SSD",$293.55,https://www.ebay.com/itm/283987164379?_skw=dell+laptop&epid=5031559411&hash=item421ef43cdb:g:K1QAAOSw3lRnoWwg&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmmQg0LF%2FQR6jyXo0uNjSGPJ%2F7Nd8q2OTApCmSmseuw1tFLmx%2BVPJbJzJgvgs4yGGDrL2KlHgQP%2B3c0cYGVVUMPoQS77sTuBntBsfSMFdhkX6Q3slTtOSkvRbp4V0RWmhNjN8Tz2uspOSNse%2BDgf0p39mcNbn5CYtLmH3XlZ%2FcDyG3dT1mW4v%2BTrqI9qhRJcLrJHdmZsTkUDyENcB7V1WxHGaa0L9rU%2BNUeqHQr9B4vbbvlK5fkMNwPub7Wms2HxGKZc3Dz%2FmbmTXVvtxOVhXZ7%7Ctkp%3ABFBMuLiji5pl,Ebay
Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro,$298.52,https://www.ebay.com/itm/264714553889?_skw=dell+laptop&hash=item3da2378a21:g:kpcAAOSwTVlnmCwN&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl%2FQy5UwoYKS9IkCV2XoappqowgI5bZZEkPucc0HoqY5v9f7XFmEvUyjon%2Fnix82nRVG%2Bv3iaqMPdZF2JKsdytreKDuHqtGxBpEwAazw%2Bt93RXrhqGNpH%2F%2Bc%2B%2Fgf%2FxR6VXck%2BagvFxS%2FFDM2WEbmSnAVmCpdZpaz%2FvzsHK7WjewyHgSiqPuEJUfkcUnZuAH9tbYwpfRCKqL%2BV9vju537GeWy3HQlju4oYx0aogb%2BybYf4MlDGNOupvAk51dCID5Xe9%2BoE94sC8k7I%2FafZbCkvfG%7Ctkp%3ABFBMuLiji5pl,Ebay
Laptop HP Windows 11 CORE i5 GEN 6 - 12TH GEN 32GB RAM 1TB SSD WEBCAM WIFI,$535.34,https://www.ebay.com/itm/115777670869?_skw=dell+laptop&hash=item1af4e30ed5:g:onIAAOSw17hk3WLf&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnGOwRuMUvFdD%2BIN6lrdjPwig58GHWc61Vvnnk9iwZRu0CUe2L3M8QwNWEl26VkCM%2BJ%2FUs1Bq4jlMYZcXgleVYbMb8C%2B7hyAITQDNQOmjC%2Bu452SM6Wq%2FAUWRw9OkWH5z4Z9M%2BCfd7f1VlU%2Fg7SWsLEFUD2K1aWowbBBWGLuAPpLzi%2BCIlNyIQGiwb6iQoGIDVltxb47REvabq9p1i%2Bs%2FcldazQNf8%2FWU9tHUS%2BQSRhhawFwMeugD4jRG1XC9yaBBM%3D%7Ctkp%3ABk9SR7q4o4uaZQ,Ebay
Dell Latitude Laptop 14” FHD Core i7 11th Gen 4.8GHz 16GB RAM 1TB SSD Windows 11,$412.96,https://www.ebay.com/itm/267047950820?_skw=dell+laptop&hash=item3e2d4c59e4:g:2wcAAOSwoO5nnCmu&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKluCcUlNdG6zicbeS7sbZWYDDGfsIsUk8IKwb763t1rlb%2FNItjx42ESKF6y1HoK1%2FrloRadubhwY6WLMREsaoTVlrYq8mef8y3sKgcBaNlYPGHLD0WXwqka3luC0qx3UDH3mIwnBw5R6v0hr9TOTQNUuFS2qEqr3V92F82NiZPslnQDEmZMur%2FyzJrFtlGjMUPgA%2B%2FuKotreH%2BX0wJ45IZQRhJiATmiEioxjE3XqT2cTWhEozS%2FyornRpxKJndwR6XJkzi0k9MYXY2%2BLzMWQdKrzU1kAIo7fZ8NAW9LqBpg2A%3D%3D%7Ctkp%3ABk9SR7q4o4uaZQ,Ebay
N/A,$319.95,https://www.ebay.com/itm/116455570172?_skw=dell+laptop&hash=item1b1d4afafc:g:HrUAAOSwCxNnl73w&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnASjtn22asRDBBt5eSKoZU0vDYSiK%2FkFJaDMz%2F5LBfah2zh4AgjfPy0WEtUcQnhBn2VpJsxJEt6ruAQmky5ezX2lXC97bp6qGNZZfvKLQefnvk9NzBTkI7aLqb8ec41mRwnfFWIliYPc%2FsXROyOmZ2qJZ4a4CsyVOy5jVKmX7ZesIXAR4AXa4GydXb9JWR36kulepF%2FqzvgaW00sjHeDKLm3cFtVI2xGwBNAIEi7pHWelqg3BFAwWMy9Zpmj6offEXAVhKwskoJ6cG46PAHtP1%7Ctkp%3ABk9SR7q4o4uaZQ,Ebay
Dell Latitude 7400 14 FHD Touch Intel i7-8665U 32GB 512GB SSD Win 11 Pro Laptop,$299.99,https://www.ebay.com/itm/295705880690?_skw=dell+laptop&epid=16064043349&hash=item44d971a872:g:QBoAAOSw~qZngswr&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKme1aUf6YhmyAsGJZ8puxOvzFHP1JYIzrd14Ir19dx3pKGZ0qV79AObYdea3Rcvro8ohHPZFhP5Ihpwl2RFd%2FlgG0SZnt3lX2Dp9igL%2B%2BR1J2ApLV1KYWwF98scW7vbm9qZPRauDe%2B21v1YfUF8mQevfO2OToi9TJDHuOx4Lft2f9r4ZqDuEY3K0TPlpAd9W5FR6RIQbLHcuXYfeoMJkXRTJscrtARWhG6tQbbohhK6%2Fw%3D%3D%7Ctkp%3ABk9SR7q4o4uaZQ,Ebay
"Dell Latitude 5400 14"" HD Laptop PC Core i7 4.8GHz 16GB RAM 512GB SSD Windows 11",$278.62,https://www.ebay.com/itm/256496543516?_skw=dell+laptop&hash=item3bb862a71c:g:5K8AAOSwQttnlEWs&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkycYagVaAZSte40nAnvIPmBsDW20P9Y0N%2BpMVDcexl4WX3a4Jcaf1BLD2%2BC2ICq0SqF7H1%2BXyq19Wo3MR%2FYv6L0k9zEt%2B0KMMy0zMutvna3qOpiytgiK7MOR%2F%2Bm0%2BOVlN161ex6EjY9Z%2FOjVEWcby4VcO5POWYf5WxEm0P1YSStkUn4%2BnFlGFGSEK%2FbYNATgMm%2FzZvmuw8GDauj2Q3pJZMrk0tzqea35fwQ9KEcPX0WFOHqQrVu0t4RvCE77ZiAwaBvSYZlKNtDr3ncRJgIe86%7Ctkp%3ABFBMuriji5pl,Ebay
"Dell Latitude 3490 Laptop 14"" HD Quad Core i5 16GB RAM 256GB SSD Windows 11",$228.86,https://www.ebay.com/itm/265741526047?_skw=dell+laptop&hash=item3ddf6de41f:g:HEAAAOSwvtRnnZoO&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl4oALNU2kUnLOrXgB7xRrhW7739%2Bl8tDDUqV5HK%2FRsGbMs3Yo7ZiftgVeiSE7Zc6CWbeqPqNCMDnfqWL5NtfSSROy68COzfvUi%2Fr4mYbg%2F4xBdY%2F0VI6I9PL4wFPUTfCEudnO3X%2BdP6SqB6TJiJJ6XrmAtWBw82NQ0pb5AhfjH0I18HkfrXjlIcW26%2F8hTIPQSPXjK3FgPq5IylBwo0dbbZj1%2BGBxJGtJJsNJVf8aVBT4z9cl72uvWPJGtR5dQ%2BPNpOPidYa%2FSEqLK1uZeLRrk%7Ctkp%3ABFBMuriji5pl,Ebay
"Dell Latitude 5320 13.3"" Touchscreen Laptop 4-Core i5 16GB 256GB SSD Windows 11",$238.81,https://www.ebay.com/itm/256687932761?_skw=dell+laptop&hash=item3bc3cb0559:g:LM4AAOSwetxnnZvi&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkp%2Bz7nibbqZROOCEtOJ4fYLqQlH4hVPYUmar72O11rHLMFcwQ1Bqz4wOrR45QrOMTnzLC4WyA3i5KbhGxy3QXhvJGnZEsAzplf%2BoCSWr20MMr8QIUO1KHZRxmrbVQO1kC2E3QyXxE5nSIVLDjc5Mss%2FY2OToTaGSUTyvCIFQU46AqjfH9zOCiI%2BgknxbG6Plpvw9AqVwNId97cwPGIQn1A%2FuPVGrG4PSgWg4QAPP7JRbGMc6eGpfqRCuW90t23KHreROOK6KCjOl%2BEcvuRrufz%2F2ec5FMmvW4DfI0bGY1ACw%3D%3D%7Ctkp%3ABFBMuriji5pl,Ebay
Dell Latitude 5411 14” FHD Laptop Core i5 4.6GHz 16GB RAM 512GB SSD Windows 11,$277.63,https://www.ebay.com/itm/267065377317?_skw=dell+laptop&hash=item3e2e564225:g:izwAAOSw74JnoXdC&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlTLgSpuAz4ecwvLsYfY9vfd7g3IjPRBUMGfN4hfKmxCWanz7O%2BlgeUvw3A5FXFImP2bEkrhRWgBEVrimYP0pzk9xJyzC9B6YoEfYc4ibdIPYnIbiy267b%2BgHtCp46VfZEvU0u1xBGRahUVPwJ7exOk5wUnmy2yuv55G27lNiwWrZuGLa%2FJCxifvnXya0cBEngKb6II6sYGzU15cthvhr%2Fc7Wu%2BhmktvcO9HWoKk1Ogy1E5UKQhpDHPMRx7kC4CNQ4%3D%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
"Dell laptop Latitude 7480 14"" i7 2.60GHz 16GB NEW 512GB SSD Win 10  Pro WIFI Cam",$239.99,https://www.ebay.com/itm/225285020534?_skw=dell+laptop&hash=item3474089b76:g:gpcAAOSwYtdjRzIM&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlpq2%2BkvZA0oqX%2FYQ6j8w%2FLXVYUQq2cm10HxrsEpDT4E%2FiGQbBpRzwFlVUP7MqX9R3KpW2doUBWbylpIQ7e4TX4wuYHngYN93bGYp96kHE16M8%2BNCELEZeBFu6Kc5b2QcNbDpsnygLMS8mDSJwVsv5QTVAGKKppWhCMpd%2FN6IL2Sr6lE23zcGOHrNl3n50DBsOZ69hnE4UAbf3Z2glY68tUT6HherwDpSnSnBRcUj1OUw%3D%3D%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
"Dell 15.6"" Touchscreen Laptop Windows 11 Intel Core i5 4.10GHz 64GB RAM 4TB SSD",$620.00,https://www.ebay.com/itm/335720448847?_skw=dell+laptop&hash=item4e2a7f834f:g:JNUAAOSwhzBnfCtl&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkIkQxR2K3NrNshKpqcGLqlbTXfGi2hmLjFmK1Wlyjott2auqoBoroiMN6BlNUWwS34HhZdNkN7kVjQOeeH9Urtzl7DqmW%2Fzm%2BhqAJe8r38konvy93I8VwuFJZJ8lEPzxQLXb46Q0LJQzyU9mGGVDydYqsFFbQQ9drZjJyzxATm8WhFwA3CtjxGJ9ZxkjfVRWS1Jh6p4yU12kFQuV1fMdkTTkwL6vvWZiWAOzXBt%2BYM9ao5KvLzaBYX1wnoMnskReoeaCU2NrtL6joSodBB7%2Fu4%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
Dell Latitude 5400 HD Laptop PC 14” 16GB RAM 256GB SSD 4-Core i5 Windows 11,$225.47,https://www.ebay.com/itm/256696935114?_skw=dell+laptop&hash=item3bc45462ca:g:Jp0AAOSwgqJnkvSf&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKndmz2jX5gv7v4GUmhlP2DiFSOIeKzqXfFTU9YYCdk5k8TchpcpGI89SzXJKl0yCs6uOnCu3jVA36kwxitObj9tI5WykU30%2BworxoXBUR5XW9RxYLcxtCBO4SLgX5OtkSN80UrpfXwwXBOmdAwRmX4mPM325iaHifTsIUib19AvqrPdcbMr%2FxOzEKJruMN9EAh%2BoFsU7VHZkz6w0NsGpmMBTJ3mKX%2FQcRNu2L9O2TxWTe%2BONxbUOOfK9MO8eao0mtE%3D%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
"Dell 14"" FHD Laptop Intel Quad Core i7 4.20GHz 64GB RAM 4TB SSD Windows 11 Pro",$567.00,https://www.ebay.com/itm/335762770305?_skw=dell+laptop&hash=item4e2d054981:g:T3wAAOSwR1BngY1o&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm0DDbAA3Nwo7%2BqPqHif6FKgEd7u3buV97mh0e4DhN8RVNeklxpNYHCXnRvi5Fvp7F0DbsUG%2FEyIquiGwAE9Js2DBEKGrI6xZiFHiJjrS49DNgPg793Yh9IyLV6GLOAALXHGf0tlS7o9hbOO4wAhP87dA5NqO5nR1s54Gl3PrV6sANzR2Sf0ifeDvg8Av3yUjRlndg5YfQqvOywyIqqP0es3Q%2FHhUyhdRIIr6J0DCrJ5ZjazsOjyTAQaxyBPmX%2F0xPdhPVt55U0LnRri%2Fh8TVlY%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
CHEAP FAST Top Brand Windows 10/11 Laptop i3/i5 32GB Ram 256GB SSD/ 1TB SSD WIFI,$410.84,https://www.ebay.com/itm/115716216028?_skw=dell+laptop&hash=item1af13954dc:g:ga0AAOSwwnVj-hGL&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkXVIJAHdOsgVSGOnZ5Ho07f1ARNgwU2Z3JeSTSMD%2BxNTqroIJnfr%2FKuVmfWgAMv7PrbogOIfURNE7qkrhwlLoXzZfEyPJb9XC1B8M9DrvNfYTVNG7XwP0fY3phYO45%2Bew87nEi4fr2uloGtmYd9HBwja%2BbScI%2BYW2SyfwhAy56U3rLOsIOq3qSMerBXxDX%2B%2FXdVMOCTFzl%2FDWk3%2FHePlDNsfwx18rpBmFTBw8T4hEUUQT4yF7pPvI5rC8bFgECJ0IcAzyMzLrDSIaXHQlPrVjoUyh63P8a7cpsy1V4B31uYQ%3D%3D%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
"Dell Latitude laptop 5400 14"" FHD i7-8665U 32GB 512GB SSD WIFI webcam Win 11 Pro",$299.99,https://www.ebay.com/itm/226373590046?_skw=dell+laptop&hash=item34b4eadc1e:g:F9YAAOSw-qdj0GaO&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmelXwUFxKkxc9m9voq8VsktKBnmTsUsLQ3I2tYxY1KjWlwLGcPCOYlpcJILFskLh%2BfGB66FfcsKwrCPuu6tFqK70oXX9iZ2l1e1Fc33NGULkOa0ybs%2B2njFrD9hKMEwYSIw0Yo9pIKGmkfVKmBTKdU2a1I6OUVgXg0UyvsfGJRaeigdVZ0rD%2BWCYO83yHSs6KvF8TbmjlW4A95Yo3r10nXaoeUYunZQn9EFnOhhcu2sw%3D%3D%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
N/A,$289.95,https://www.ebay.com/itm/116224960417?_skw=dell+laptop&hash=item1b0f8c27a1:g:6jgAAOSwl5BiNJ43&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk%2B06c6bVxicjhDo9HpepctsurlG4gDR%2BHsrdSikY2k7I7Co%2BTqekprj0M07NQEUBqcD4C5tQTnKAPRY5ane5cjSTOcpcSnN9AplOjOqLrw52yikkx%2BEBqeGHBHJNxsuMU%2Bia4yXiTWz8wWXuZ7LX10ok1OMTnwq0szdCyAsvNbF5F8cpD3xgQnoZK5LqdqaQKQPspAoRdiXVM7h%2FCd%2B4skaarlugYUnch9VfvtwJeKmT4eFYeJnAgBBrIVZBk5kcVBUNL9NEYPO0B2idQC1U60%7Ctkp%3ABk9SR7y4o4uaZQ,Ebay
